run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
2,HARGPT_PAPER,2,0.0,llm_judge_score,1.0819809436798096,0.00034355,356,169,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,3,0.0,llm_judge_score,0.6499450206756592,0.00027838,354,88,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,4,0.0,llm_judge_score,0.8772292137145996,0.00032835,353,152,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,5,0.0,llm_judge_score,1.868441104888916,0.00044211,353,296,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,6,0.0,llm_judge_score,2.9815139770507812,0.0006617,365,565,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,7,0.0,llm_judge_score,1.051985740661621,0.00039687,358,235,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,8,0.0,llm_judge_score,0.9217259883880616,0.00033643,360,157,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,9,1.0,llm_judge_score,0.9120898246765136,0.0003544,361,179,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,10,0.0,llm_judge_score,1.123054027557373,0.00036941,361,198,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,11,1.0,llm_judge_score,1.49322509765625,0.0003640799999999,360,192,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
2,HARGPT_PAPER,12,0.0,llm_judge_score,2.0384247303009033,0.00058647,358,475,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,1,0.0,llm_judge_score,1.097770929336548,0.0003445499999999,351,174,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,2,0.0,llm_judge_score,1.4544000625610352,0.00038226,356,218,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,3,0.0,llm_judge_score,0.6125271320343018,0.00028312,354,94,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,4,0.0,llm_judge_score,2.1646320819854736,0.00048951,353,356,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,5,0.0,llm_judge_score,1.9793009757995603,0.00053059,353,408,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,6,0.0,llm_judge_score,2.007570743560791,0.0005992899999999,365,486,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,7,0.0,llm_judge_score,1.063391923904419,0.00039687,358,235,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,8,0.0,llm_judge_score,0.8811430931091309,0.00032616,360,144,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,9,0.0,llm_judge_score,1.124363899230957,0.00039785,361,234,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,10,1.0,llm_judge_score,1.1034672260284424,0.0003812599999999,361,213,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,11,1.0,llm_judge_score,1.2861111164093018,0.0003814599999999,360,214,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
3,HARGPT_PAPER,12,0.0,llm_judge_score,2.12398910522461,0.00063703,358,539,False,False,,"hargpt_scope,hargpt_wisdm_window,hargpt_wisdm_rewrite,hargpt_wisdm_infer,hargpt_wisdm_parse"
