run_id,baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
1,FLASH_FUSION_CACHE,hit_rejected,11,1.0,guardrail_skip_expected_rejection,0.6959800720214844,1.975e-05,317,39,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0005617920005533961,0.0,0.0,0.6536307910000687,0.0,0.0,0.0,0.0,0.5617920005533961,0.0,0.0,653.6307910000687,0.0,0.0,0.0
1,FLASH_FUSION_CACHE,hit_rejected,12,1.0,guardrail_skip_expected_rejection,3.202636241912842,1.995e-05,321,39,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.000870083000336308,0.0,0.0,0.7063571670005331,0.0,0.0,0.0,0.0,0.870083000336308,0.0,0.0,706.3571670005331,0.0,0.0,0.0
1,FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,4.324892997741699,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0005898749996049446,0.00018237499989481876,0.00031116800073505146,0.0,0.0,4.2882105839998985,0.0,0.0,0.5898749996049446,0.18237499989481876,0.31116800073505146,0.0,0.0,4288.2105839998985,0.0
1,FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,34.37197399139404,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0005209170003581676,0.0001454579996789107,0.00021474999994097743,0.0,0.0,34.33389541699944,0.0,0.0,0.5209170003581676,0.1454579996789107,0.21474999994097743,0.0,0.0,34333.89541699944,0.0
1,FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,2.07405686378479,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0006456669998442521,0.00014533300054608844,0.00025233299948013155,0.0,0.0,2.0233393330008766,0.0,0.0,0.6456669998442521,0.14533300054608844,0.25233299948013155,0.0,0.0,2023.3393330008766,0.0
1,FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,22.811532020568848,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0009151670001301682,0.0009075419993678224,0.00031374899936054135,0.0,0.0,20.366624874999616,0.0,0.0,0.9151670001301682,0.9075419993678224,0.31374899936054135,0.0,0.0,20366.624874999616,0.0
2,FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.747061014175415,4.57e-05,860,27,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.016345666999768582,0.6626729999998133,0.0016019579998101108,0.0,0.0,0.0028042090007147635,0.0,0.0,16.345666999768582,662.6729999998133,1.6019579998101108,0.0,0.0,2.8042090007147635,0.0
2,FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.149623155593872,4.38e-05,818,29,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,0.0,0.09763141599978553,0.6637375839991364,0.0738535000000411,0.0,0.0,0.27749395800037746,0.0,0.0,97.63141599978553,663.7375839991364,73.8535000000411,0.0,0.0,277.49395800037746,0.0
2,FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.1131892204284668,4.955e-05,871,60,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.12867625000035332,0.8404785000002448,0.09889924899925973,0.0,0.0,0.0037308330001906143,0.0,0.0,128.67625000035332,840.4785000002448,98.89924899925973,0.0,0.0,3.7308330001906143,0.0
2,FLASH_FUSION_CACHE,miss,4,1.0,llm_judge_score,4.289639234542847,0.0010377939999999999,5037,125,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"GROUP_AGGREGATE,RANK_GROUPS",True,3.6960792541503906,3902,102,0.000978744,3.6961121559143066,0.0005260839998300071,0.5272427910003898,2.9100010578986257e-07,0.0,0.0,0.015855073928833008,0.0,3696.1121559143066,0.5260839998300071,527.2427910003898,0.0002910001057898626,0.0,0.0,15.855073928833008,0.0
2,FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,1.66715407371521,6.615e-05,1147,88,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0005457080005726311,1.0061483749996114,0.17933816599997954,0.0,0.0,0.433086916999855,0.0,0.0,0.5457080005726311,1006.1483749996114,179.33816599997954,0.0,0.0,433.086916999855,0.0
2,FLASH_FUSION_CACHE,miss,6,1.0,llm_judge_score,12.946882247924805,0.0026272599999999998,10337,550,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",True,9.190272092819214,8431,401,0.00251706,9.190309286117554,0.00052579200018954,1.5536309170001914,0.0002054170008705114,0.0,0.0,2.1447718143463135,0.0,9190.309286117554,0.52579200018954,1553.6309170001914,0.2054170008705114,0.0,0.0,2144.7718143463135,0.0
2,FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,1.0468580722808838,5.51e-05,982,60,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.12713758300014888,0.7636558750000404,0.08860479200029658,0.0,0.0,0.03181429100004607,0.0,0.0,127.13758300014888,763.6558750000404,88.60479200029658,0.0,0.0,31.81429100004607,0.0
2,FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,1.1336679458618164,5.735e-05,1025,61,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0005442920000859885,0.8769062910005232,0.14781204199971398,0.0,0.0,0.06953749999956926,0.0,0.0,0.5442920000859885,876.9062910005232,147.81204199971398,0.0,0.0,69.53749999956926,0.0
2,FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,0.5167598724365234,1.795e-05,317,21,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0005571669998971629,0.0,0.0,0.4809363749991462,0.0,0.0,0.0,0.0,0.5571669998971629,0.0,0.0,480.9363749991462,0.0,0.0,0.0
2,FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,0.5387668609619141,1.77e-05,316,19,False,True,N/A,"semantic_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,semantic_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.011975666999205714,0.0,0.0001364170002489118,0.48760154100000364,0.0,0.0,0.0,0.0,11.975666999205714,0.0,0.1364170002489118,487.60154100000364,0.0,0.0,0.0
2,FLASH_FUSION_CACHE,hit_rejected,11,1.0,guardrail_skip_expected_rejection,0.7813670635223389,1.965e-05,317,38,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0005052919996160199,0.0,0.0,0.7349139999996623,0.0,0.0,0.0,0.0,0.5052919996160199,0.0,0.0,734.9139999996623,0.0,0.0,0.0
2,FLASH_FUSION_CACHE,hit_rejected,12,1.0,guardrail_skip_expected_rejection,3.0470738410949707,2.005e-05,321,40,False,True,N/A,"semantic_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,semantic_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,2.2372507079999195,0.0,0.00011308400007692399,0.7574371250002514,0.0,0.0,0.0,0.0,2237.2507079999195,0.0,0.11308400007692399,757.4371250002514,0.0,0.0,0.0
2,FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,5.394658088684082,5.64e-05,1008,60,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.14252729200052272,0.7680131659999461,0.0013777910007775063,0.0,0.0,4.449623915999837,0.0,0.0,142.52729200052272,768.0131659999461,1.3777910007775063,0.0,0.0,4449.623915999837,0.0
2,FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,53.149768114089966,5.64e-05,1008,60,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.001292707999709819,0.8724810419998903,0.0002974170001834864,0.0,0.0,48.962307917000544,0.0,0.0,1.292707999709819,872.4810419998903,0.2974170001834864,0.0,0.0,48962.307917000544,0.0
2,FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,3.141914129257202,5.67e-05,1012,61,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.13926420799998596,0.8901784580002641,0.0012669999996433035,0.0,0.0,2.0607697909999843,0.0,0.0,139.26420799998596,890.1784580002641,1.2669999996433035,0.0,0.0,2060.7697909999843,0.0
2,FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,25.116771936416626,5.655e-05,1009,61,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.12434937499983789,0.8125436669997725,0.0013341660005607991,0.0,0.0,24.14386504199956,0.0,0.0,124.34937499983789,812.5436669997725,1.3341660005607991,0.0,0.0,24143.86504199956,0.0
3,FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.7791640758514404,4.695e-05,859,40,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.015267916999619047,0.7207137080004031,0.0015407500004585017,0.0,0.0,0.00324358400030178,0.0,0.0,15.267916999619047,720.7137080004031,1.5407500004585017,0.0,0.0,3.24358400030178,0.0
3,FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.0985820293426514,4.395e-05,821,29,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,0.0,0.11053495899977861,0.5860488750004151,0.0839267919991471,0.0,0.0,0.28364158299973496,0.0,0.0,110.53495899977861,586.0488750004151,83.9267919991471,0.0,0.0,283.64158299973496,0.0
3,FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.1597177982330322,4.95e-05,870,60,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.12660170899926015,0.9050534580001113,0.08739095900091343,0.0,0.0,0.003635709000263887,0.0,0.0,126.60170899926015,905.0534580001113,87.39095900091343,0.0,0.0,3.635709000263887,0.0
3,FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,0.6789932250976562,5.955e-05,1137,27,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,0.0,0.00052670799959742,0.6297195420002026,0.00035324999953445513,0.0,0.0,0.01545404199987388,0.0,0.0,0.52670799959742,629.7195420002026,0.35324999953445513,0.0,0.0,15.45404199987388,0.0
3,FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,1.573782205581665,6.615e-05,1147,88,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0005256249996818951,0.9659624169999006,0.16983104100017954,0.0,0.0,0.3996261249994859,0.0,0.0,0.5256249996818951,965.9624169999006,169.83104100017954,0.0,0.0,399.6261249994859,0.0
3,FLASH_FUSION_CACHE,miss,6,1.0,llm_judge_score,11.650640964508057,0.0026272599999999998,10337,550,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",True,9.183744192123413,8431,401,0.00251706,9.183759927749634,0.0005377500001486624,1.4332259170005273,0.00035895800010621315,0.0,0.0,0.9878020286560059,0.0,9183.759927749634,0.5377500001486624,1433.2259170005273,0.35895800010621315,0.0,0.0,987.8020286560059,0.0
3,FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,3.4575321674346924,5.505e-05,981,60,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.10806512500039389,0.7855215420004242,0.07018175099983637,0.0,0.0,0.04026245899967762,0.0,0.0,108.06512500039389,785.5215420004242,70.18175099983637,0.0,0.0,40.26245899967762,0.0
3,FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,1.0373599529266357,5.74e-05,1026,61,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.000518042000294372,0.7789092499997423,0.15807937499994296,0.0,0.0,0.06475229200077592,0.0,0.0,0.518042000294372,778.9092499997423,158.07937499994296,0.0,0.0,64.75229200077592,0.0
3,FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,0.5576858520507812,1.795e-05,317,21,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0005417080001279828,0.0,0.0,0.5106230420005886,0.0,0.0,0.0,0.0,0.5417080001279828,0.0,0.0,510.6230420005886,0.0,0.0,0.0
3,FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,2.8878729343414307,1.775e-05,317,19,False,True,N/A,"semantic_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,semantic_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,2.347283750000315,0.0,0.00010958299935737159,0.4937969160000648,0.0,0.0,0.0,0.0,2347.283750000315,0.0,0.10958299935737159,493.7969160000648,0.0,0.0,0.0
3,FLASH_FUSION_CACHE,hit_rejected,11,1.0,guardrail_skip_expected_rejection,0.6438663005828857,1.965e-05,317,38,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.000563624999813328,0.0,0.0,0.6028163749997475,0.0,0.0,0.0,0.0,0.563624999813328,0.0,0.0,602.8163749997475,0.0,0.0,0.0
3,FLASH_FUSION_CACHE,hit_rejected,12,1.0,guardrail_skip_expected_rejection,0.7044429779052734,2.015e-05,321,41,False,True,N/A,"semantic_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,semantic_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.011861083999974653,0.0,0.00014066699986869935,0.6468869170003018,0.0,0.0,0.0,0.0,11.861083999974653,0.0,0.14066699986869935,646.8869170003018,0.0,0.0,0.0
3,FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,5.317310094833374,5.64e-05,1008,60,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.13221141600024566,0.8735038750000967,0.0013976660002299468,0.0,0.0,4.271812750000208,0.0,0.0,132.21141600024566,873.5038750000967,1.3976660002299468,0.0,0.0,4271.812750000208,0.0
3,FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,32.397743940353394,5.64e-05,1008,60,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0005481670004883199,0.7888892500004658,0.00034650100042199483,0.0,0.0,31.5594979159996,0.0,0.0,0.5481670004883199,788.8892500004658,0.34650100042199483,0.0,0.0,31559.4979159996,0.0
3,FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,2.9952850341796875,5.66e-05,1012,60,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.11998899999980495,0.7780270000002929,0.0014000000001033186,0.0,0.0,2.0496937500001877,0.0,0.0,119.98899999980495,778.0270000002929,1.4000000001033186,0.0,0.0,2049.6937500001877,0.0
3,FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,21.456649780273438,5.725e-05,1009,68,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.12189325000053941,0.8771076250004626,0.0015940829998726258,0.0,0.0,20.419660042000032,0.0,0.0,121.89325000053941,877.1076250004626,1.5940829998726258,0.0,0.0,20419.660042000032,0.0
